Actual,Predicted,Error
96.0,11.237177,84.762825
80.1,4.065885,76.03411
112.5,106.85677,5.6432266
109.0,10.832838,98.16716
187.2,165.488,21.71199
99.0,80.83012,18.169884
91.2,7.484357,83.71564
122.4,127.98511,-5.585106
100.8,8.336578,92.463425
138.0,130.59941,7.400589
144.38,79.31782,65.06219
109.0,120.34441,-11.344414
89.0,5.1518936,83.84811
99.0,81.37525,17.624748
99.0,82.128586,16.871414
170.0,120.70399,49.296013
78.0,151.4147,-73.4147
157.5,111.28514,46.21486
167.0,173.43164,-6.4316406
89.1,77.440636,11.659363
89.0,4.0452423,84.95476
189.0,133.29709,55.70291
140.0,135.81459,4.1854095
85.0,65.45676,19.543243
140.0,9.127153,130.87285
129.0,131.9729,-2.9729004
120.0,6.3559437,113.64406
95.0,113.98685,-18.986847
95.0,119.58979,-24.58979
98.1,102.85103,-4.75103
125.0,5.652276,119.347725
0.0,-9.882898,9.882898
129.0,128.9868,0.013198853
190.0,180.5267,9.473297
75.0,64.81611,10.183891
177.0,198.58514,-21.585144
180.0,127.05305,52.946953
231.0,211.97194,19.02806
144.0,81.85519,62.144814
120.0,5.814066,114.185936
255.0,198.9818,56.018204
111.2,162.49165,-51.291656
114.8,137.29605,-22.496048
140.0,7.38847,132.61153
114.8,132.22462,-17.424622
114.8,137.29605,-22.496048
153.0,98.908165,54.091835
139.0,134.44044,4.559555
91.77,109.945076,-18.17508
109.0,7.996167,101.00383
144.0,87.1585,56.8415
170.5,127.843544,42.656456
99.0,77.005196,21.994804
150.0,139.35326,10.646744
108.0,97.691925,10.308075
126.0,125.75048,0.24951935
139.0,163.76971,-24.769714
112.0,138.26428,-26.264282
89.0,4.7614207,84.23858
115.0,36.4903,78.509705
139.0,142.99052,-3.9905243
126.67,11.480179,115.18982
85.0,61.7783,23.221699
99.0,134.85088,-35.850876
144.0,127.51989,16.48011
169.0,135.96567,33.034332
144.0,127.51989,16.48011
98.1,100.74354,-2.6435394
110.0,123.30819,-13.308189
210.0,185.40312,24.596878
129.0,113.59891,15.401093
126.0,96.56373,29.436272
126.0,96.56373,29.436272
126.0,11.37652,114.62348
150.0,165.74857,-15.748566
109.0,6.5131598,102.48684
95.76,10.035147,85.72485
109.8,58.273937,51.526066
99.0,94.76512,4.2348785
140.0,118.93856,21.06144
161.67,124.195595,37.474403
125.71,3.8192813,121.89072
126.0,8.815506,117.184494
109.0,6.9756045,102.0244
150.55,105.8585,44.691505
179.0,162.54193,16.458069
105.64,156.61923,-50.979233
213.0,169.2925,43.707504
0.0,-3.3257995,3.3257995
0.0,-3.3401017,3.3401017
0.0,-1.9181309,1.9181309
99.0,79.920876,19.079124
150.0,156.1792,-6.179199
153.0,138.02547,14.974533
140.0,6.224138,133.77586
150.0,156.1792,-6.179199
190.0,153.75244,36.24756
150.0,122.3051,27.6949
150.0,137.78812,12.211884
99.0,79.920876,19.079124
185.0,157.42863,27.571365
190.8,143.32736,47.47264
198.0,118.33902,79.66098
230.0,179.73996,50.26004
230.0,179.73996,50.26004
89.1,72.93257,16.167427
108.0,121.109024,-13.109024
120.0,5.7858486,114.21415
111.6,104.265045,7.3349533
163.88,173.83252,-9.952515
181.75,169.40463,12.345367
131.75,130.7844,0.9656067
89.1,63.194366,25.905632
126.0,87.21419,38.785812
130.0,80.97745,49.022552
100.8,5.5668077,95.23319
89.1,65.35336,23.746635
141.33,129.85165,11.478348
98.1,99.6954,-1.595398
160.0,7.097289,152.90271
140.0,11.005814,128.99419
121.75,6.829877,114.92012
85.0,61.82619,23.17381
100.8,7.7061725,93.093834
85.0,57.001003,27.998997
106.4,124.21817,-17.818169
89.1,48.369114,40.730885
108.0,76.53857,31.461433
146.0,122.977425,23.022575
146.0,122.977425,23.022575
140.0,136.93518,3.0648193
182.75,129.19592,53.554077
182.75,136.19913,46.550873
112.0,125.70313,-13.703133
139.5,134.87057,4.629425
139.5,148.00687,-8.506866
89.1,77.38863,11.711365
89.1,71.93267,17.167328
121.1,97.37923,23.720772
144.0,99.2766,44.723396
125.1,120.493256,4.606743
112.5,102.148125,10.351875
240.0,197.84175,42.15825
144.38,93.003235,51.37677
140.0,129.6348,10.365204
153.0,154.35399,-1.3539886
148.5,143.59354,4.9064636
153.0,153.42929,-0.42929077
182.4,219.16335,-36.76335
107.73,136.85037,-29.120369
120.0,5.1195126,114.880486
126.0,7.9760036,118.023994
160.0,78.57519,81.42481
112.0,91.228325,20.771675
160.0,9.605905,150.39409
126.0,7.9760036,118.023994
89.1,74.459236,14.640762
126.0,7.9760036,118.023994
209.4,170.0376,39.362396
140.0,7.333703,132.66629
150.0,129.74976,20.250244
80.1,146.0104,-65.91041
89.1,65.520065,23.579933
130.0,134.87344,-4.8734436
149.0,11.5702305,137.42976
89.1,95.46551,-6.365509
99.0,88.46865,10.531349
89.1,87.25194,1.8480606
189.0,131.45859,57.541412
109.0,160.92055,-51.920547
110.0,131.47128,-21.471283
99.0,4.901938,94.09806
99.0,4.901938,94.09806
123.0,92.512794,30.487206
100.8,141.47388,-40.673874
69.3,7.638857,61.661148
69.3,7.638857,61.661148
130.5,90.62993,39.87007
99.0,11.760505,87.239494
130.5,129.26859,1.2314148
150.0,125.48523,24.51477
112.67,81.39582,31.274178
112.67,68.933556,43.736443
112.67,53.206867,59.46313
90.0,69.31739,20.68261
112.67,53.206867,59.46313
112.67,68.933556,43.736443
131.4,155.65306,-24.253067
112.67,62.68629,49.983707
112.67,53.206867,59.46313
112.67,69.67157,42.99843
112.67,68.933556,43.736443
170.0,121.17319,48.826813
112.67,68.933556,43.736443
112.67,53.206867,59.46313
112.67,68.933556,43.736443
90.0,71.841965,18.158035
112.67,85.166115,27.503883
112.67,60.92464,51.745358
112.67,68.933556,43.736443
112.67,65.21906,47.450935
112.67,68.933556,43.736443
150.75,115.01725,35.73275
112.67,68.933556,43.736443
112.67,68.933556,43.736443
118.0,76.458275,41.541725
80.0,77.84903,2.1509705
112.67,53.206867,59.46313
151.14,158.00711,-6.867111
0.0,70.39762,-70.39762
90.0,90.73562,-0.7356186
151.2,161.58939,-10.389389
135.0,83.96686,51.033142
113.88,77.16668,36.713318
113.88,86.034096,27.845901
128.25,76.998146,51.251854
128.25,76.998146,51.251854
128.25,76.998146,51.251854
139.5,99.58947,39.91053
137.25,103.23969,34.010307
144.0,133.20294,10.797058
171.0,110.89211,60.107887
234.0,130.23506,103.76494
123.3,98.76226,24.537743
64.5,48.92089,15.579109
64.5,48.92089,15.579109
75.0,59.122585,15.877415
130.0,6.9788938,123.0211
179.0,160.10638,18.893616
128.25,76.998146,51.251854
89.1,53.4102,35.6898
99.0,50.70908,48.29092
160.0,123.19984,36.800163
231.5,123.60672,107.89328
130.0,6.9788938,123.0211
137.25,102.519196,34.730804
170.0,127.864426,42.135574
149.4,150.6531,-1.2531128
6.0,120.39655,-114.39655
157.33,134.89066,22.439346
130.8,203.62573,-72.82573
142.88,170.55327,-27.673264
233.33,176.09358,57.23642
95.0,114.13262,-19.132622
110.0,10.457357,99.54264
110.0,10.457357,99.54264
84.15,52.03253,32.11747
150.0,142.58951,7.410492
130.5,90.84315,39.656853
130.5,90.84315,39.656853
130.5,90.84315,39.656853
180.5,107.6617,72.8383
180.5,107.6617,72.8383
180.5,107.6617,72.8383
190.4,172.27121,18.128784
130.5,90.84315,39.656853
130.5,90.84315,39.656853
122.67,125.47759,-2.8075943
160.0,10.951576,149.04843
89.1,174.69727,-85.59727
106.28,12.749075,93.53092
124.8,11.028567,113.77144
108.0,123.85905,-15.859047
126.0,120.13142,5.8685837
117.0,75.86884,41.131157
130.5,144.56464,-14.064636
150.0,133.2844,16.715607
180.0,135.65779,44.34221
121.6,135.34137,-13.741371
108.0,8.272366,99.72763
121.6,135.34137,-13.741371
170.0,145.35547,24.644531
110.0,10.457358,99.54264
110.0,10.457357,99.54264
139.5,110.11316,29.38684
126.0,148.87448,-22.874481
144.0,125.116516,18.883484
139.5,110.11316,29.38684
90.09,80.3075,9.782494
110.0,10.457357,99.54264
210.0,169.28433,40.715668
180.0,161.83917,18.160828
160.0,170.08453,-10.084534
139.5,92.8305,46.669502
136.29,97.03875,39.251244
230.0,142.68301,87.316986
117.0,90.87577,26.12423
209.7,187.5307,22.169296
148.5,143.43994,5.0600586
162.0,140.07623,21.923767
162.0,135.81656,26.183441
140.0,25.850939,114.14906
108.0,11.206959,96.793045
145.71,131.70335,14.006653
171.0,155.90076,15.099243
162.0,130.30722,31.69278
83.16,4.7835035,78.3765
99.0,102.704155,-3.704155
80.1,6.2756786,73.82432
175.5,117.43397,58.066032
110.0,10.457357,99.54264
175.5,117.43397,58.066032
126.0,93.633675,32.366325
126.0,93.63368,32.366318
117.0,87.353516,29.646484
126.0,93.633675,32.366325
140.0,4.2090936,135.79091
80.1,47.376842,32.723156
153.0,147.3981,5.601898
295.0,205.68155,89.31845
149.0,8.250587,140.74942
215.5,191.43622,24.063782
135.0,143.57205,-8.572052
99.0,99.08451,-0.0845108
160.0,7.9573803,152.04262
82.3,9.6744175,72.62559
170.0,142.32143,27.678574
149.75,155.73001,-5.980011
160.0,280.4842,-120.48419
150.0,275.8302,-125.8302
190.0,296.35864,-106.35864
271.67,157.26904,114.40097
126.0,0.8304534,125.16955
140.0,20.102402,119.8976
79.2,6.7482953,72.4517
79.2,6.7482953,72.4517
160.0,130.72023,29.27977
160.0,29.62755,130.37245
136.0,87.85685,48.14315
140.0,8.084783,131.91522
160.0,130.09203,29.907974
153.0,159.42691,-6.4269104
148.5,5.8237953,142.67621
153.0,159.42691,-6.4269104
89.1,48.88999,40.210007
145.0,94.22997,50.770027
133.2,144.73299,-11.5329895
216.0,175.86261,40.13739
112.0,6.4034977,105.596504
89.1,59.32673,29.77327
89.1,68.55702,20.542976
89.1,59.32673,29.77327
98.1,84.54784,13.552162
89.1,68.55702,20.542976
89.1,59.32673,29.77327
130.5,128.23325,2.2667542
93.6,83.62098,9.979019
93.6,81.92397,11.676025
117.0,119.49476,-2.4947586
140.0,7.6149464,132.38506
89.1,63.606735,25.493263
89.1,63.606735,25.493263
140.0,31.610651,108.38935
140.0,21.419754,118.580246
117.0,119.49476,-2.4947586
195.0,174.49992,20.500076
151.2,92.555824,58.644173
109.8,49.573997,60.226006
99.0,5.4822674,93.51773
162.0,110.54073,51.459267
137.25,125.71985,11.530151
160.0,125.758675,34.241325
137.25,126.1776,11.072403
150.0,287.5006,-137.50061
153.0,132.73285,20.26715
164.0,127.16012,36.83988
132.43,38.13068,94.29932
121.5,127.80117,-6.3011703
108.0,69.781494,38.218506
121.5,127.80117,-6.3011703
121.5,127.80117,-6.3011703
121.5,127.80117,-6.3011703
149.0,51.34378,97.65622
123.43,48.117783,75.31222
132.43,48.727264,83.70273
119.52,91.01084,28.509155
113.4,45.53361,67.866394
104.4,19.942312,84.45769
121.5,127.80117,-6.3011703
126.0,127.5023,-1.5022964
177.5,129.634,47.865997
12.0,135.19261,-123.19261
130.0,107.68671,22.313293
140.0,11.9705715,128.02943
225.0,155.48337,69.51663
137.25,126.542915,10.707085
153.0,149.99911,3.000885
124.0,59.18579,64.81421
124.0,62.514202,61.485798
131.4,130.7772,0.6227875
162.0,148.96417,13.035828
140.0,5.8136387,134.18636
136.0,89.10553,46.89447
95.0,125.87367,-30.873672
112.67,69.79313,42.87687
160.0,137.75803,22.241974
117.0,86.04114,30.958862
150.0,154.3522,-4.3522034
94.0,93.67116,0.32884216
112.67,69.79313,42.87687
112.67,69.79313,42.87687
112.67,69.79313,42.87687
135.0,128.07726,6.9227448
137.75,157.66252,-19.912521
112.67,65.4046,47.265396
99.0,46.11382,52.88618
79.0,5.949648,73.050354
89.1,48.59227,40.50773
137.67,75.30562,62.36438
108.0,54.6861,53.3139
219.46,169.69434,49.76567
175.5,171.40149,4.0985107
0.0,59.900517,-59.900517
105.3,106.58053,-1.2805252
105.3,109.83051,-4.53051
112.67,69.79313,42.87687
105.3,109.83051,-4.53051
105.3,109.83051,-4.53051
105.3,109.83051,-4.53051
105.3,109.83051,-4.53051
105.3,106.58053,-1.2805252
105.3,106.58053,-1.2805252
113.4,28.00297,85.39703
112.67,69.79313,42.87687
112.67,69.79313,42.87687
112.67,60.09969,52.57031
127.8,145.21475,-17.41475
112.67,65.4046,47.265396
198.0,208.42387,-10.423874
112.67,69.79313,42.87687
112.67,69.79313,42.87687
187.2,185.34886,1.8511353
112.67,69.79313,42.87687
112.67,65.4046,47.265396
99.0,96.96676,2.0332413
112.67,69.79313,42.87687
99.0,6.095792,92.904205
190.0,162.57059,27.429413
130.5,115.7824,14.717598
112.67,60.09969,52.57031
196.14,168.90042,27.239578
72.42,6.9597826,65.46021
128.0,6.1101418,121.88986
108.0,8.75267,99.24733
150.0,2.796753,147.20325
122.4,67.47484,54.925163
140.0,7.6793075,132.3207
140.0,9.783951,130.21605
126.0,73.404976,52.595024
160.0,9.455764,150.54424
150.0,126.97011,23.029892
148.0,144.8908,3.1092072
160.0,13.883417,146.11658
117.0,102.78559,14.214409
200.0,13.741049,186.25896
126.0,106.73139,19.268608
144.0,132.23553,11.764465
99.0,52.063114,46.936886
150.0,100.28254,49.71746
107.0,50.225452,56.774548
110.0,112.51652,-2.5165176
165.0,115.330124,49.669876
165.0,51.434994,113.565
151.2,87.12297,64.07703
151.2,134.89313,16.30687
117.0,47.982697,69.0173
108.0,47.982697,60.017303
108.0,47.982697,60.017303
74.8,7.266123,67.53388
126.0,27.32452,98.675476
98.17,68.57996,29.590034
126.0,109.31457,16.685432
108.0,47.982697,60.017303
163.33,155.11945,8.210556
139.5,118.36971,21.130287
110.0,145.79419,-35.79419
72.42,10.004849,62.41515
121.0,106.636604,14.363396
108.0,15.134619,92.86538
108.0,15.134619,92.86538
110.0,113.27624,-3.2762375
99.0,6.862653,92.137344
165.0,125.617966,39.382034
128.0,3.601682,124.398315
151.2,134.4536,16.746399
108.0,103.738754,4.2612457
80.1,7.36767,72.73233
99.0,16.293098,82.7069
99.0,16.293098,82.7069
126.0,113.402214,12.597786
133.33,9.956235,123.373764
153.0,103.107155,49.892845
190.0,163.94833,26.051666
160.0,15.103714,144.89629
130.5,107.99041,22.50959
151.2,187.70508,-36.50508
200.0,161.49103,38.508972
190.0,182.73737,7.2626343
170.0,149.88531,20.114685
89.1,104.586205,-15.486206
160.0,129.199,30.800995
189.0,144.67432,44.325684
130.5,125.33836,5.1616364
95.0,124.55331,-29.553307
135.0,122.55454,12.445457
95.0,113.5144,-18.514397
123.0,128.38094,-5.3809357
162.0,155.51859,6.481415
126.0,8.667887,117.332115
72.42,9.018763,63.401237
160.0,137.29623,22.703766
125.0,122.663506,2.3364944
120.0,8.132612,111.867386
125.0,78.53011,46.469887
189.0,148.90973,40.09027
166.5,152.3754,14.124603
140.0,8.769927,131.23007
180.0,118.34278,61.65722
94.0,138.88347,-44.88347
174.0,115.716,58.283997
120.0,9.74765,110.25235
120.0,9.74765,110.25235
188.0,186.79869,1.2013092
140.6,170.10538,-29.505371
215.0,160.95975,54.040253
99.0,15.9272785,83.07272
127.13,111.298454,15.831543
120.0,19.303143,100.69685
96.0,9.629005,86.370995
190.0,142.2479,47.752106
140.0,12.134405,127.86559
120.0,22.310497,97.6895
130.0,124.10836,5.8916397
117.0,81.3736,35.626404
130.0,124.10836,5.8916397
117.0,81.3736,35.626404
146.67,131.20163,15.468369
117.0,101.25917,15.740829
126.0,144.40823,-18.408234
99.0,152.41956,-53.419556
108.0,88.73788,19.262123
75.24,8.852451,66.38754
117.0,101.09987,15.900131
117.0,70.32632,46.673683
128.0,137.28491,-9.284912
113.53,8.289595,105.2404
166.5,88.84329,77.65671
260.0,156.51352,103.48648
153.0,153.59433,-0.59432983
149.0,25.188581,123.81142
117.0,70.87771,46.12229
95.76,124.22171,-28.461708
117.0,109.5938,7.4061966
117.0,70.87771,46.12229
109.0,105.58416,3.4158401
117.0,64.79309,52.20691
138.86,120.54391,18.316093
102.86,6.6096435,96.25036
162.0,103.609055,58.390945
120.0,152.13628,-32.136276
150.0,159.96605,-9.966049
162.0,126.37716,35.62284
225.0,171.76959,53.230408
128.0,8.285803,119.714195
165.0,120.677,44.322998
128.0,43.18558,84.81442
117.0,101.09987,15.900131
150.0,129.77373,20.226273
206.0,156.37448,49.62552
144.0,77.81963,66.18037
117.0,106.983055,10.016945
141.36,124.942024,16.417976
76.23,13.782146,62.447857
104.5,124.76387,-20.26387
175.0,162.40495,12.595047
220.0,196.99599,23.004013
130.5,109.23849,21.261513
270.0,147.29144,122.70856
100.8,100.79357,0.0064315796
120.96,126.50901,-5.549011
117.0,77.87197,39.12803
126.67,8.338045,118.331955
170.0,125.24625,44.753754
151.2,150.7837,0.41629028
95.0,68.60843,26.391571
150.0,117.577515,32.422485
150.0,117.577515,32.422485
119.0,11.686455,107.313545
150.0,144.03639,5.963608
89.1,75.92298,13.177017
140.0,115.64099,24.359009
130.5,63.009926,67.490074
170.0,126.96898,43.03102
160.0,163.04193,-3.0419312
79.2,8.348249,70.851746
166.5,141.29828,25.201721
100.0,128.95995,-28.959946
126.0,108.68734,17.31266
153.0,134.63718,18.362823
117.0,105.57925,11.4207535
130.5,76.08753,54.412468
159.5,158.99191,0.50808716
93.6,101.19417,-7.5941696
146.67,121.57253,25.097466
130.67,102.40925,28.26075
129.2,165.12137,-35.92137
160.0,57.233284,102.766716
162.0,151.39014,10.609863
98.1,101.02257,-2.9225693
122.4,139.06824,-16.668236
99.0,9.852552,89.147446
95.0,131.08136,-36.08136
146.67,115.640854,31.029144
148.5,141.55714,6.942856
126.0,122.48933,3.5106735
126.67,8.338045,118.331955
105.25,101.91265,3.337349
126.0,8.8804455,117.11955
126.0,8.8804455,117.11955
162.0,115.54777,46.452232
128.0,51.97038,76.02962
96.25,112.748665,-16.498665
130.5,66.68844,63.81156
153.33,86.30017,67.02983
96.25,91.770775,4.479225
89.1,111.478386,-22.378387
130.0,16.656075,113.343925
170.0,153.43593,16.564072
189.0,159.06897,29.93103
103.32,7.1811786,96.138824
130.56,153.78494,-23.224945
150.0,136.03023,13.969772
117.0,105.57925,11.4207535
160.0,47.885822,112.11418
162.0,161.15088,0.8491211
160.0,126.91856,33.081444
333.67,214.34254,119.32747
128.0,7.798602,120.2014
161.33,125.06183,36.268173
144.0,137.36911,6.63089
99.0,12.450735,86.54926
95.0,95.846214,-0.8462143
136.0,14.745132,121.25487
180.0,149.99846,30.001541
122.4,148.77701,-26.377007
191.75,154.23135,37.518646
126.0,102.90273,23.097267
108.0,9.962986,98.03702
164.7,159.16791,5.532089
99.0,99.21813,-0.21813202
109.8,65.55049,44.24951
150.0,161.69807,-11.698074
140.0,25.187479,114.81252
194.29,143.2306,51.059387
89.1,59.595493,29.504505
133.67,108.340675,25.329323
163.8,131.72824,32.071762
76.23,6.7506857,69.47932
129.6,135.75858,-6.1585693
189.0,159.55267,29.447327
150.0,124.23812,25.761879
160.0,126.618034,33.381966
108.0,57.051716,50.948284
141.0,136.34943,4.6505737
140.0,18.9957,121.0043
178.2,144.49892,33.70108
220.0,176.86198,43.138016
200.0,151.80145,48.198547
99.0,89.895355,9.104645
104.0,9.235542,94.76446
89.0,7.7033086,81.29669
178.2,130.17325,48.02675
117.0,97.93511,19.064888
140.0,10.966077,129.03392
99.0,8.381908,90.61809
135.0,133.20023,1.7997742
126.0,129.53157,-3.5315704
162.0,129.95781,32.04219
87.84,74.12181,13.718185
206.67,166.07088,40.59912
95.0,109.08739,-14.087387
250.0,139.29929,110.700714
307.8,150.6723,157.12769
110.0,122.96272,-12.962723
90.0,7.908032,82.091965
99.0,10.430147,88.569855
120.0,123.136444,-3.136444
99.0,8.065553,90.93445
99.0,8.065553,90.93445
128.2,168.09622,-39.896225
93.48,7.1332145,86.34679
144.0,127.48235,16.517647
130.0,10.709442,119.29056
130.0,8.962929,121.03707
99.0,77.73545,21.26455
189.0,160.74391,28.256088
108.0,6.625139,101.37486
160.0,8.16949,151.8305
133.33,11.691092,121.63891
126.0,116.995415,9.004585
89.1,51.561558,37.53844
89.1,51.561558,37.53844
89.1,51.561558,37.53844
120.0,10.430178,109.569824
96.0,15.898766,80.101234
93.55,131.41515,-37.865143
160.0,12.655308,147.3447
120.0,10.430178,109.569824
133.33,12.169401,121.1606
154.0,98.452385,55.547615
154.0,91.09364,62.906357
154.0,94.08437,59.915627
154.0,93.793564,60.206436
154.0,94.08437,59.915627
126.0,115.85595,10.144051
160.2,145.01688,15.183121
126.0,150.44543,-24.445435
154.0,69.0482,84.9518
117.0,109.371376,7.628624
72.42,7.6891103,64.73089
154.0,103.20044,50.79956
130.0,8.227179,121.77282
117.0,83.104294,33.895706
117.0,83.104294,33.895706
117.0,83.104294,33.895706
89.1,51.264748,37.83525
130.5,106.677956,23.822044
117.0,73.93148,43.06852
0.0,-1.9899302,1.9899302
108.0,119.03127,-11.031273
135.0,106.02447,28.975533
99.0,15.262407,83.737595
162.0,127.142006,34.857994
220.0,155.7454,64.25459
153.68,116.06114,37.61885
109.0,80.64408,28.355919
130.5,117.37325,13.126747
85.59,92.30705,-6.7170563
126.0,112.27202,13.727982
130.0,44.141598,85.8584
200.0,141.44267,58.557327
128.0,8.494497,119.5055
169.0,24.553602,144.4464
166.5,152.774,13.725998
166.5,152.774,13.725998
156.0,124.57263,31.427368
99.0,13.181288,85.81871
160.0,20.734972,139.26503
126.0,145.75229,-19.752289
165.0,105.27874,59.72126
170.0,147.0203,22.979706
250.0,162.06418,87.93582
117.0,107.74818,9.251823
117.0,95.39753,21.60247
117.0,107.74818,9.251823
117.0,107.74818,9.251823
117.0,90.76287,26.23713
233.0,150.59283,82.407166
108.0,8.327881,99.67212
126.0,86.18438,39.81562
121.5,125.65792,-4.157921
121.5,125.65792,-4.157921
99.0,7.1463127,91.85368
166.5,148.2865,18.213501
108.0,9.947939,98.05206
160.0,42.900795,117.099205
154.0,11.411051,142.58894
89.1,51.561558,37.53844
166.5,152.774,13.725998
148.0,6.9034495,141.09656
135.0,16.619339,118.38066
135.0,16.619339,118.38066
97.2,8.5895,88.6105
160.0,12.271809,147.7282
156.0,124.57263,31.427368
170.0,150.49075,19.509247
220.0,152.0242,67.9758
100.7,14.380583,86.31941
147.6,135.55869,12.041321
0.0,155.10739,-155.10739
120.0,16.346006,103.65399
120.0,8.677372,111.32263
120.0,45.886677,74.11333
220.0,124.1865,95.8135
120.0,7.8834143,112.116585
126.67,18.32855,108.341446
160.0,24.613447,135.38655
